"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","cr-lightbox-main-image src","a-profile href 2","a-profile-avatar src 2","a-profile-avatar 2","a-profile-name 2","a-icon-alt 2","a-size-base 4","a-size-small","a-size-base 5","a-size-medium","cr-lightbox-image-thumbnail src","a-popover-preload","a-popover-trigger href","a-section","a-size-base 6","a-button-text href","a-size-base 7","a-size-base href 2","a-size-base 8","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHINPNYI6ZWGMHV5XAYJ37EXIXCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JB","https://www.amazon.com/gp/customer-reviews/R29ZPCJUXOQHNN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Too big for kittens!","Reviewed in the United States on October 28, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dissapointed ... upon seeing size, I knew too big. The kitten or my 'piggy' 4yr old cat wouldn't touch.This is a revision... I was able to break into 4 small pieces and now kitten will eat. Size needs help, BIG treats!","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJRT3Ydacub958G6URUK2fOMBqS7SN%252FGpmOpqDojZ81mAAAAAGXT2VsAAAAB%26reviewId%3DR29ZPCJUXOQHNN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJRT3Ydacub958G6URUK2fOMBqS7SN%2FGpmOpqDojZ81mAAAAAGXT2VsAAAAB&reviewId=R29ZPCJUXOQHNN","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEYXBD6R2KNCKSAXDBKLCDWI7LTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Candace Gamlen","https://www.amazon.com/gp/customer-reviews/R3G0S5Z1DT165T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","My cats do not like them","Reviewed in the United States on May 9, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I cannot give more than 3 stars for these treats no matter what I think of them because my cats absolutely will not eat them.  They just sniff and walk away.  One did bite it but then spit it out and left.  They are not picky so I am not sure what it is they don’t like.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOVFc516Mk5%252BDzYW8gMMjhokKeIopSTyRPYhdZr21InhAAAAAGXT2V4AAAAB%26reviewId%3DR3G0S5Z1DT165T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOVFc516Mk5%2BDzYW8gMMjhokKeIopSTyRPYhdZr21InhAAAAAGXT2V4AAAAB&reviewId=R3G0S5Z1DT165T","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJ5TTUYVH7CH6LK5OHNWA3JZBQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sharon Young","https://www.amazon.com/gp/customer-reviews/R39MCEKON5BI2N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Not Popular with Our Kittens","Reviewed in the United States on June 30, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The product seems soft enough, but makes a crumbled mess. Kittens play with the treats but don't seem to be interested in eating them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCbUIj0Cyid7HtlRlLYkFMboN290l0x%252FVceZYhP4DZNQAAAAAGXT2V4AAAAB%26reviewId%3DR39MCEKON5BI2N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCbUIj0Cyid7HtlRlLYkFMboN290l0x%2FVceZYhP4DZNQAAAAAGXT2V4AAAAB&reviewId=R39MCEKON5BI2N","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGDT53UKTIY4QVRAMGS442SOQ6GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/dee497ab-95d7-4d42-8342-2fb82be161ad._CR0,65.0,722,722_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/dee497ab-95d7-4d42-8342-2fb82be161ad._CR0,65.0,722,722_SX48_.jpg""/>","Erin Barton","https://www.amazon.com/gp/customer-reviews/R24M9O9Z1SC9R5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","My cat LOVED these","Reviewed in the United States on October 20, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Soft and smelled pretty good. Great treats for one of my cats. I have another cat who doesn't seem to care about treats much but the other would have eaten a bowl of these.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLu2YiHMPo0iB6vAMm6vSypIwnf%252BB6Vawz4U4DfpCRucAAAAAGXT2V4AAAAB%26reviewId%3DR24M9O9Z1SC9R5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLu2YiHMPo0iB6vAMm6vSypIwnf%2BB6Vawz4U4DfpCRucAAAAAGXT2V4AAAAB&reviewId=R24M9O9Z1SC9R5","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEAVCQFOFAMX22C3NS7IEU2X7YA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Shunita","https://www.amazon.com/gp/customer-reviews/R1HA7YX1PIN2VP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great source","Reviewed in the United States on August 18, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitten loves these vitamins she looks forward to them. I’ve been giving them before her first feed every day. I can see her cognitive functions increase daily","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDqjBa%252FS8FFoakeQ%252B6ZLI2LHPtwrinZDTl0I%252BNvEmt3vAAAAAGXT2V4AAAAB%26reviewId%3DR1HA7YX1PIN2VP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDqjBa%2FS8FFoakeQ%2B6ZLI2LHPtwrinZDTl0I%2BNvEmt3vAAAAAGXT2V4AAAAB&reviewId=R1HA7YX1PIN2VP","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFG5ANDU75ZABIZ6RPUZFC6YZ3ZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Heather","https://www.amazon.com/gp/customer-reviews/R1DPJTWVBVRCAY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Seems good enough, my cat doesn’t care for them","Reviewed in the United States on September 16, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Seem like good treats, my cat doesn’t dig them tho","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNbzDyCQg7RPAleeMLbzu0lavjxfxtrpuyCB4asL0WcCAAAAAGXT2V4AAAAB%26reviewId%3DR1DPJTWVBVRCAY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNbzDyCQg7RPAleeMLbzu0lavjxfxtrpuyCB4asL0WcCAAAAAGXT2V4AAAAB&reviewId=R1DPJTWVBVRCAY","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGVND2TY2XWCC4HLRA5XUAVKQAEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","DA","https://www.amazon.com/gp/customer-reviews/R1EU7KWRQN2FUS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Enthusiastic audience.","Reviewed in the United States on October 28, 2018","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I've only purchased and tried one pack. They seem very appealing to the kittens. Even older cats. They're actually a bit large for a kitten I think, so I've broken them in half. Pretty sure everyone likes them and no troubles from eating them that I noticed. I suppose they like most anything, but either because it was the first time or they're just that good everyone was excited for them.I normally get different flavors of Temptations treats (I think the cat nip flavor is the favorite).","","","","","","","3 people found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHBJUVp9oiPY%252B6SFEIxATQZo4TyI%252FTNHOL6ZpoN5p5mDAAAAAGXT2V4AAAAB%26reviewId%3DR1EU7KWRQN2FUS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHBJUVp9oiPY%2B6SFEIxATQZo4TyI%2FTNHOL6ZpoN5p5mDAAAAAGXT2V4AAAAB&reviewId=R1EU7KWRQN2FUS","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFULMNUYLJJLENRNVYA2ZOJNDM2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","New kitty owner","https://www.amazon.com/gp/customer-reviews/R2ZJE5ZXCGKKR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Contains taurine used for energy drinks","Reviewed in the United States on June 25, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitty went crazy after eating one, kept catapulting from floor to the back of couch, and bouncing off the walls running into it repeatedly. His pupils got large and he behaved strange. I looked into the ingredients and it contains taurine, which I believe is used in a lot of energy drinks. The seller should advertise the product as such. I didn’t want a cat nip, just kitty treats.","","","","","","","18 people found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMd2fVTbqa7MyzzeSzbgyKNbtRFM11WMlafE4F753iGjAAAAAGXT2V4AAAAB%26reviewId%3DR2ZJE5ZXCGKKR8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMd2fVTbqa7MyzzeSzbgyKNbtRFM11WMlafE4F753iGjAAAAAGXT2V4AAAAB&reviewId=R2ZJE5ZXCGKKR8","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJHEFOOQU32MCAB5FTOJQZZKMGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jane","https://www.amazon.com/gp/customer-reviews/R322JD6J08HARA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Kitten loves these","Reviewed in the United States on January 17, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Kitten loves these, and they are easy for him to chew.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFIF13yTKHCrdPIhH1y4eXPp95SWzh2fF0QynpEuF%252BIJAAAAAGXT2V4AAAAB%26reviewId%3DR322JD6J08HARA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFIF13yTKHCrdPIhH1y4eXPp95SWzh2fF0QynpEuF%2BIJAAAAAGXT2V4AAAAB&reviewId=R322JD6J08HARA","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFMS4DH763ICWZPUGPAB2RSORWXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/798a46f4-4ab3-46e9-8905-aaacb1be92bf._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/798a46f4-4ab3-46e9-8905-aaacb1be92bf._CR0,0,500,500_SX48_.jpg""/>","Joe","https://www.amazon.com/gp/customer-reviews/R302ZIDBYY0YDJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great treats","Reviewed in the United States on February 1, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My Kitten Pumpkin loves these I shake the bag and she comes running. She one of my only kitty's that like treats and she must like the flavor and taste because she gets super excited when I have them out. I love that they have DHA in them and omega 3 in them shes a super energetic kitten. I highly recommend these for kittens.","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOh%252Bsgyd76p3in6kxUJLzmSFIJIyIR%252F7zwYufEOjvOWBAAAAAGXT2V4AAAAB%26reviewId%3DR302ZIDBYY0YDJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOh%2Bsgyd76p3in6kxUJLzmSFIJIyIR%2F7zwYufEOjvOWBAAAAAGXT2V4AAAAB&reviewId=R302ZIDBYY0YDJ","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZQVJGEIE343PYTWH2VTHLLCM6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","BrendaEichelberg","https://www.amazon.com/gp/customer-reviews/R372MZDP28GW6T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","My kittens hate them","Reviewed in the United States on March 11, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I thought they would love treats but apparently not. I don't know if it is just them or the product. Probably just them....","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD%252F05Z4jyiyqPbwNNh5cnj3R9Y8mnUUO5CdGCGF8C767AAAAAGXT2V4AAAAB%26reviewId%3DR372MZDP28GW6T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD%2F05Z4jyiyqPbwNNh5cnj3R9Y8mnUUO5CdGCGF8C767AAAAAGXT2V4AAAAB&reviewId=R372MZDP28GW6T","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5MEHJ7BAUEOSC7SJ2BR6EZSVLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2JCQWTQ8BSUG6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Kitten loves these!","Reviewed in the United States on August 17, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our Kitten Monster loves these! They smell so good and look to be make out of good ingredients. The little heart shapes are adorable.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBM7mmxEtaV0qtMd0m3SM6eqiS9%252FYNWndD5Hlf2AXeK6AAAAAGXT2WEAAAAB%26reviewId%3DR2JCQWTQ8BSUG6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBM7mmxEtaV0qtMd0m3SM6eqiS9%2FYNWndD5Hlf2AXeK6AAAAAGXT2WEAAAAB&reviewId=R2JCQWTQ8BSUG6","",""
