"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","cr-lightbox-main-image src","a-profile href 2","a-profile-avatar src 2","a-profile-avatar 2","a-profile-name 2","a-icon-alt 2","a-size-base 4","a-size-small","a-size-base 5","a-size-medium","cr-lightbox-image-thumbnail src","a-popover-preload","a-popover-trigger href","a-section","a-button-text href","a-size-base 6","a-size-base href 2","a-size-base 7","a-lazy-loaded src","a-size-base 8"
"https://www.amazon.com/gp/profile/amzn1.account.AGTK46WTCZA7ZORUA25XKEMBGEJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Simple rules, great for my 7 and 5 year old! They love it! About 30 minute rounds.","https://www.amazon.com/gp/customer-reviews/R2311DPNIPY5I8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","Great","Reviewed in the United States on August 12, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Love these will be buying more","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEbxLxmBZYhnNFAHDoezdBTd%252B%252BC2hsYvdJQfLdiHjgr0AAAAAGXT3%252FIAAAAB%26reviewId%3DR2311DPNIPY5I8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEbxLxmBZYhnNFAHDoezdBTd%2B%2BC2hsYvdJQfLdiHjgr0AAAAAGXT3%2FIAAAAB&reviewId=R2311DPNIPY5I8","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFTFTCLU5HXHIEQJ33LL5JG4RFTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a4c22232-4b64-44b2-850a-539a8fa4697c._CR0,39.0,254,254_SX48_.jpg""/>","GaPchLinTx","https://www.amazon.com/gp/customer-reviews/RUH4QJA759UHO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","For bigger dogs","Reviewed in the United States on June 25, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I didn't read the description very well and bought this for my small dog. She didn't care, lol! She loved chewing on these for her teething","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAaBawGTwmoRQdcNt6CYYaetDGg62aaiVI7qx%252FdRymvCAAAAAGXT3%252FIAAAAB%26reviewId%3DRUH4QJA759UHO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAaBawGTwmoRQdcNt6CYYaetDGg62aaiVI7qx%2FdRymvCAAAAAGXT3%2FIAAAAB&reviewId=RUH4QJA759UHO","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIDJ2RNSGYH2ZZGYCMYOVU6D5KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","kianayek","https://www.amazon.com/gp/customer-reviews/RZXD7NJJSMEV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","4.0 out of 5 stars","Puppy loves it","Reviewed in the United States on September 22, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My puppy loves this treat! It keeps her distracted for a little while. They are hard to cut in half so I wish they would make half sticks since the recommendation for dogs under a certain weight is only half a stick a day. Also wish there were more flavors cause my dog isn’t as interested as she was before as I have repurchased several times","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO0rzQF5%252Fqn7yiVWN%252FuJdElDj0Y2L6xccbc9VyMZncZtAAAAAGXT3%252FIAAAAB%26reviewId%3DRZXD7NJJSMEV1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO0rzQF5%2Fqn7yiVWN%2FuJdElDj0Y2L6xccbc9VyMZncZtAAAAAGXT3%2FIAAAAB&reviewId=RZXD7NJJSMEV1","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGXCAW5M2PJ3MMQVJ3CA732FW4EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Just a thought..","https://www.amazon.com/gp/customer-reviews/R1PGEQ671PGWMJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","4.0 out of 5 stars","I thought he'd sit and chew, but he threw up, it was whole","Reviewed in the United States on June 14, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Maybe it's my puppy who acts like he's starving, but I give it to him and he comes back about 2 minuets later.So I thought he buried it under something, but I've been getting them for a while, until he threw up his entire stomach contence, there was his teethimg stick. Now I can only give him the Kong squeeze peanut butter n stuff it in a ball for it.Bummer. I'd ear it. But he's a not stop looking for anything to eat puppy. Not good.","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNfyaNVuPhhc3XYPAPcK4x4pjnhPtI2cBLo4hstuwNRJAAAAAGXT3%252FIAAAAB%26reviewId%3DR1PGEQ671PGWMJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNfyaNVuPhhc3XYPAPcK4x4pjnhPtI2cBLo4hstuwNRJAAAAAGXT3%2FIAAAAB&reviewId=R1PGEQ671PGWMJ","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFWRT7GXIOXPZGCI7PJC7K4Y6YYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ginger H","https://www.amazon.com/gp/customer-reviews/R3DEITZBHI1WWL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","3.0 out of 5 stars","Great, but messy.","Reviewed in the United States on July 22, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Pup loved them, they got all over her though. Had to bath her afterwards.","","","","","","","One person found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKOlDtWTHyRjzz3MYRIQKQiYyTskEzY%252F4maiGccav%252BHXAAAAAGXT3%252FIAAAAB%26reviewId%3DR3DEITZBHI1WWL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKOlDtWTHyRjzz3MYRIQKQiYyTskEzY%2F4maiGccav%2BHXAAAAAGXT3%2FIAAAAB&reviewId=R3DEITZBHI1WWL","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH2C5D7F2C5VE5JFJBZUM3W35DTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/608c7d48-285e-4d4f-aeb7-d0eb99b3887d._CR0,69.0,750,750_SX48_.jpg""/>","Jennifer Williams","https://www.amazon.com/gp/customer-reviews/R38SIXHRBG52P3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","Perfect for young pups teething","Reviewed in the United States on August 21, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","The back of the bag gives you weight of the dog and how many to give. Follow it and I’ve kept buying them. Sometimes he’s bored with the sticks, I wait awhile Tell he’s in pain after a few 3-4 days and give him the serving.I feel they help to soothe his teetheBut my puppy chews when he’s alone and hurting-the wrong stuff if he doesn’t have a few treats to find when he wakes up from his bay before I get back from work. And those are treats to him","","","","","","","One person found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJGP8gzMTg7GoU4fN07LFR6bfZAN2b1GU%252FsZuTYgNGRQAAAAAGXT3%252FIAAAAB%26reviewId%3DR38SIXHRBG52P3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJGP8gzMTg7GoU4fN07LFR6bfZAN2b1GU%2FsZuTYgNGRQAAAAAGXT3%2FIAAAAB&reviewId=R38SIXHRBG52P3","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGPFUTY67XSBBHGIVDTNRWIX5NEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sarah Williams","https://www.amazon.com/gp/customer-reviews/R13SGGYUMXDIGN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","good product","Reviewed in the United States on December 7, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","bought these for my mastiff pup. he's over 4 mos old now and at 65 lbs these things last all of 5 - 10 minutes (not much of a time consuming teething stick anymore, if they ever were) but we give them as a daily treat. he also had a sensitive GI but these do not bother him at all. he still loves them, we still buy them!","","","","","","","3 people found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhManr327DE8tee7IjuY54d6dUnAj7h2w6wfNfKAFAh%252F7AAAAAGXT3%252FIAAAAB%26reviewId%3DR13SGGYUMXDIGN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hManr327DE8tee7IjuY54d6dUnAj7h2w6wfNfKAFAh%2F7AAAAAGXT3%2FIAAAAB&reviewId=R13SGGYUMXDIGN","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AF2QGSZW5IGFHQGOB6ZVJK2I73PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Angela D","https://www.amazon.com/gp/customer-reviews/R2090X3J1FQHOM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","2.0 out of 5 stars","Chewed up in seconds","Reviewed in the United States on November 1, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Would not buy againSays for puppies but then based on size you have to cut them down to 1/4 or 1/2.Not convenient or even worth giving as a chew","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLquwDLsIB8c7odQln3H2MarmerwANnC9z%252FrVCxnINz1AAAAAGXT3%252FIAAAAB%26reviewId%3DR2090X3J1FQHOM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLquwDLsIB8c7odQln3H2MarmerwANnC9z%2FrVCxnINz1AAAAAGXT3%2FIAAAAB&reviewId=R2090X3J1FQHOM","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEDTJ33GYYXRYOVYLMLAMG2XBK4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","New tech","https://www.amazon.com/gp/customer-reviews/RFUW8VLUSUB1D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","Nice size","Reviewed in the United States on June 17, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Used for teething puppy","","","","","","","2 people found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOu4yUWy05fJRZ%252BUyXOKlzV55Ko6i4dYPd%252Br%252FSjkqot1AAAAAGXT3%252FUAAAAB%26reviewId%3DRFUW8VLUSUB1D&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOu4yUWy05fJRZ%2BUyXOKlzV55Ko6i4dYPd%2Br%2FSjkqot1AAAAAGXT3%2FUAAAAB&reviewId=RFUW8VLUSUB1D","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHMW2DHRKKORIFJDJ6XDNBE6RTUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","T. D.","https://www.amazon.com/gp/customer-reviews/R1VDHS9B0UAFLP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","4.0 out of 5 stars","Not bad","Reviewed in the United States on November 18, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These are one of the longer lasting puppy treats I've found.","","","","","","","Report","","Showing  comments","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNvfhkYbE0UYDs424FF1S2fjspwhyAiOKDAQuIrcY5IKAAAAAGXT3%252FUAAAAB%26reviewId%3DR1VDHS9B0UAFLP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNvfhkYbE0UYDs424FF1S2fjspwhyAiOKDAQuIrcY5IKAAAAAGXT3%2FUAAAAB&reviewId=R1VDHS9B0UAFLP","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE3XPF5VWC4Y4RDALMOKEESMPZJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1IXY4GY2XD3LJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","Good","Reviewed in the United States on April 16, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","It's good, but my puppy didn't like it nor pay it any attention...but my older dogs loooooove it..","","","","","","","One person found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhI%252FJ%252Fl2Vrp6UalzcHqZEMyQ51miLplou5fiBZF6yi%252FsSAAAAAGXT3%252FUAAAAB%26reviewId%3DR1IXY4GY2XD3LJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hI%2FJ%2Fl2Vrp6UalzcHqZEMyQ51miLplou5fiBZF6yi%2FsSAAAAAGXT3%2FUAAAAB&reviewId=R1IXY4GY2XD3LJ","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEDERMRVZ67VQWMTWXVII6EN247Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Joli N","https://www.amazon.com/gp/customer-reviews/R3EPVCS1VMUBIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6FX8LH","5.0 out of 5 stars","Long lasting!","Reviewed in the United States on March 16, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These actually last! My teething puppy loves them, and it takes him at least 30-45 minutes to finish one. So worth it!","","","","","","","One person found this helpful","","Report","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Chicken-7-28-oz%2Fproduct-reviews%2FB09R6FX8LH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIouni5qBzKjDgzNHsMNR2JjOVesUYRxum4CHTnt0znoAAAAAGXT3%252FUAAAAB%26reviewId%3DR3EPVCS1VMUBIB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIouni5qBzKjDgzNHsMNR2JjOVesUYRxum4CHTnt0znoAAAAAGXT3%2FUAAAAB&reviewId=R3EPVCS1VMUBIB","","",""
